timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/20 15:38:24.890, P2, 1695, 7601, 81.91, 230.00, 65, 0, 0, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:25.895, P2, 1695, 7601, 81.65, 230.00, 65, 0, 0, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:26.896, P2, 1500, 7601, 226.93, 230.00, 70, 99, 37, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:27.897, P2, 1500, 7601, 226.55, 230.00, 71, 99, 42, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:28.897, P2, 1605, 7601, 216.54, 230.00, 72, 99, 41, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:29.898, P2, 1500, 7601, 223.99, 230.00, 72, 99, 38, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:30.899, P2, 1500, 7601, 229.02, 230.00, 73, 100, 38, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:31.900, P2, 1485, 7601, 231.36, 230.00, 73, 100, 39, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:32.900, P2, 1815, 7601, 154.01, 230.00, 69, 36, 21, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:33.901, P2, 1815, 7601, 157.74, 230.00, 69, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:34.902, P2, 1695, 7601, 141.99, 230.00, 68, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:35.903, P2, 1695, 7601, 141.59, 230.00, 69, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:36.903, P2, 1620, 7601, 136.28, 230.00, 70, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:37.904, P2, 1695, 7601, 137.16, 230.00, 69, 36, 22, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:38.905, P2, 1695, 7601, 141.42, 230.00, 68, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:39.906, P2, 1695, 7601, 140.47, 230.00, 68, 39, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:40.907, P2, 1695, 7601, 140.87, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:41.907, P2, 1695, 7601, 137.68, 230.00, 69, 37, 22, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:42.908, P2, 1695, 7601, 140.97, 230.00, 68, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:43.909, P2, 1695, 7601, 141.09, 230.00, 68, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:44.910, P2, 1695, 7601, 140.88, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:45.911, P2, 1695, 7601, 114.47, 230.00, 68, 23, 12, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:46.911, P2, 1695, 7601, 140.06, 230.00, 68, 39, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:47.912, P2, 1695, 7601, 135.30, 230.00, 68, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:48.913, P2, 1695, 7601, 140.93, 230.00, 68, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:49.914, P2, 1695, 7601, 140.94, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:50.914, P2, 1695, 7601, 140.24, 230.00, 67, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:51.915, P2, 1695, 7601, 140.75, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:52.916, P2, 1695, 7601, 137.08, 230.00, 68, 37, 22, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:53.916, P2, 1635, 7601, 136.75, 230.00, 68, 36, 22, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:54.918, P2, 1695, 7601, 139.56, 230.00, 67, 39, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:55.919, P2, 1695, 7601, 141.01, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:56.920, P2, 1695, 7601, 135.78, 230.00, 68, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:38:57.921, P2, 1650, 7601, 130.08, 230.00, 70, 23, 14, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:58.921, P2, 1695, 7601, 98.56, 230.00, 69, 4, 2, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:38:59.922, P2, 1665, 7601, 215.36, 230.00, 71, 98, 45, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:00.923, P2, 1500, 7601, 231.78, 230.00, 72, 100, 40, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:01.924, P2, 1500, 7601, 215.92, 230.00, 72, 88, 34, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:02.924, P2, 1500, 7601, 227.76, 230.00, 73, 92, 36, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:03.925, P2, 1500, 7601, 259.53, 230.00, 73, 99, 45, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:04.926, P2, 1785, 7601, 157.78, 230.00, 71, 37, 22, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:05.927, P2, 1695, 7601, 137.19, 230.00, 70, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:06.927, P2, 1635, 7601, 137.19, 230.00, 69, 36, 22, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:07.928, P2, 1680, 7601, 136.07, 230.00, 69, 36, 22, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:08.929, P2, 1695, 7601, 141.10, 230.00, 68, 39, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:09.930, P2, 1635, 7601, 135.80, 230.00, 69, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:10.931, P2, 1695, 7601, 140.37, 230.00, 68, 39, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:11.931, P2, 1620, 7601, 135.78, 230.00, 69, 35, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:12.932, P2, 1695, 7601, 140.86, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:13.933, P2, 1635, 7601, 135.93, 230.00, 68, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:14.934, P2, 1695, 7601, 140.48, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:15.934, P2, 1695, 7601, 140.62, 230.00, 68, 39, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:16.935, P2, 1635, 7601, 135.75, 230.00, 68, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:17.936, P2, 1695, 7601, 139.68, 230.00, 68, 39, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:18.937, P2, 1635, 7601, 135.92, 230.00, 68, 36, 21, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:19.937, P2, 1695, 7601, 140.45, 230.00, 68, 39, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:20.938, P2, 1695, 7601, 141.05, 230.00, 67, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:21.939, P2, 1695, 7601, 140.69, 230.00, 68, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:22.940, P2, 1695, 7601, 140.68, 230.00, 67, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:23.941, P2, 1695, 7601, 140.14, 230.00, 68, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:24.941, P2, 1695, 7601, 139.13, 230.00, 68, 38, 22, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:25.942, P2, 1695, 7601, 139.39, 230.00, 68, 39, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:26.943, P2, 1695, 7601, 139.95, 230.00, 67, 38, 23, 13864, 3, 16, Not Active, Not Active, Not Active
2026/07/20 15:39:27.944, P2, 1695, 7601, 139.99, 230.00, 67, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:28.944, P2, 1695, 7601, 140.18, 230.00, 68, 38, 23, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:29.945, P2, 1635, 7601, 161.09, 230.00, 70, 40, 25, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:30.946, P2, 1500, 7601, 234.33, 230.00, 71, 100, 39, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:31.947, P2, 1785, 7601, 217.18, 230.00, 70, 83, 33, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:32.948, P2, 1845, 7601, 167.20, 230.00, 70, 53, 26, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:33.948, P2, 1740, 7601, 214.72, 230.00, 71, 94, 45, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:34.949, P2, 1500, 7601, 225.49, 230.00, 73, 99, 42, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:35.950, P2, 1500, 7601, 227.86, 230.00, 73, 99, 41, 13864, 3, 16, Active, Not Active, Not Active
2026/07/20 15:39:36.951, P2, 1800, 7601, 160.09, 230.00, 71, 36, 21, 13864, 3, 16, Active, Not Active, Not Active
