timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/21 02:07:06.358, P2, 1695, 7601, 89.66, 230.00, 71, 4, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:07.363, P2, 1695, 7601, 85.44, 230.00, 69, 4, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:08.364, P2, 1695, 7601, 86.56, 230.00, 69, 14, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:09.364, P2, 1695, 7601, 83.61, 230.00, 69, 5, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:10.365, P2, 1695, 7601, 83.29, 230.00, 68, 4, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:11.366, P2, 1695, 7601, 83.21, 230.00, 68, 5, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:12.367, P2, 1695, 7601, 84.98, 230.00, 67, 13, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:13.368, P2, 1695, 7601, 84.66, 230.00, 67, 14, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:14.368, P2, 1695, 7601, 84.32, 230.00, 67, 12, 0, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:15.369, P2, 1695, 7601, 102.04, 230.00, 67, 25, 5, 10952, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:07:16.370, P2, 1815, 7601, 132.66, 230.00, 72, 43, 14, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:17.371, P2, 1575, 7601, 219.75, 230.00, 73, 90, 28, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:18.372, P2, 1575, 7601, 224.06, 230.00, 72, 100, 31, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:19.373, P2, 1860, 7601, 109.38, 230.00, 70, 16, 0, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:20.373, P2, 1590, 7601, 230.72, 230.00, 74, 99, 32, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:21.374, P2, 1575, 7601, 222.08, 230.00, 73, 98, 31, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:22.375, P2, 1860, 7601, 108.39, 230.00, 71, 14, 0, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:23.376, P2, 1575, 7601, 219.75, 230.00, 74, 99, 28, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:24.377, P2, 1665, 7601, 217.21, 230.00, 73, 92, 29, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:25.377, P2, 1860, 7601, 107.95, 230.00, 71, 13, 0, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:26.378, P2, 1860, 7601, 109.39, 230.00, 71, 15, 0, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:27.379, P2, 1575, 7601, 212.77, 230.00, 72, 78, 57, 10952, 3, 16, Active, Not Active, Not Active
2026/07/21 02:07:28.380, P2, 1560, 7601, 168.55, 230.00, 73, 48, 38, 10952, 3, 16, Active, Not Active, Not Active
