timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/21 02:20:08.593, P2, 1695, 7601, 80.48, 230.00, 64, 4, 0, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:09.598, P2, 1695, 7601, 80.32, 230.00, 63, 3, 0, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:10.599, P2, 1695, 7601, 79.72, 230.00, 63, 4, 0, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:11.601, P2, 1665, 7601, 209.21, 230.00, 68, 84, 31, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:20:12.601, P2, 1875, 7601, 153.03, 230.00, 67, 48, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:13.602, P2, 1875, 7601, 152.94, 230.00, 67, 50, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:14.603, P2, 1875, 7601, 153.05, 230.00, 67, 49, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:15.604, P2, 1875, 7601, 153.99, 230.00, 67, 53, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:16.604, P2, 1875, 7601, 153.96, 230.00, 67, 51, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:17.605, P2, 1875, 7601, 153.59, 230.00, 67, 48, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:18.606, P2, 1875, 7601, 152.32, 230.00, 67, 45, 14, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:19.606, P2, 1875, 7601, 151.85, 230.00, 67, 44, 14, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:20.607, P2, 1875, 7601, 151.72, 230.00, 67, 42, 14, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:21.608, P2, 1875, 7601, 151.80, 230.00, 67, 46, 15, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:20:22.609, P2, 1875, 7601, 151.51, 230.00, 67, 46, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:23.609, P2, 1875, 7601, 153.44, 230.00, 67, 46, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:24.610, P2, 1875, 7601, 153.24, 230.00, 67, 50, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:25.611, P2, 1875, 7601, 154.17, 230.00, 67, 50, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:26.612, P2, 1845, 7601, 210.83, 230.00, 67, 75, 22, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:20:27.613, P2, 1635, 7601, 212.85, 230.00, 69, 78, 27, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:20:28.613, P2, 1875, 7601, 147.08, 230.00, 68, 38, 14, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:20:29.614, P2, 1875, 7601, 147.80, 230.00, 68, 40, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:30.615, P2, 1770, 7601, 129.85, 230.00, 67, 40, 14, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:31.616, P2, 1770, 7601, 127.96, 230.00, 66, 37, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:32.616, P2, 1695, 7601, 106.34, 230.00, 66, 29, 11, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:20:33.617, P2, 1695, 7601, 105.86, 230.00, 65, 25, 10, 3250, 3, 16, Not Active, Not Active, Not Active
