timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/21 02:18:16.701, P2, 1695, 7601, 87.35, 230.00, 71, 4, 0, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:17.706, P2, 1695, 7601, 85.88, 230.00, 70, 6, 0, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:18.706, P2, 1635, 7601, 219.20, 230.00, 74, 99, 35, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:18:19.707, P2, 1875, 7601, 163.06, 230.00, 73, 44, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:20.708, P2, 1875, 7601, 162.85, 230.00, 73, 44, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:21.709, P2, 1875, 7601, 162.67, 230.00, 73, 43, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:22.709, P2, 1875, 7601, 162.32, 230.00, 73, 43, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:23.710, P2, 1875, 7601, 162.68, 230.00, 73, 45, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:24.711, P2, 1875, 7601, 162.25, 230.00, 73, 43, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:25.711, P2, 1875, 7601, 134.06, 230.00, 72, 19, 3, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:18:26.712, P2, 1875, 7601, 160.15, 230.00, 74, 64, 15, 3250, 3, 16, Active, Not Active, Not Active
2026/07/21 02:18:27.713, P2, 1875, 7601, 162.60, 230.00, 73, 44, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:28.714, P2, 1875, 7601, 162.54, 230.00, 73, 45, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:29.714, P2, 1875, 7601, 162.14, 230.00, 73, 45, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:30.715, P2, 1875, 7601, 162.07, 230.00, 72, 43, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:31.716, P2, 1875, 7601, 162.20, 230.00, 72, 44, 16, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:32.717, P2, 1875, 7601, 159.78, 230.00, 72, 44, 15, 3250, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:18:33.718, P2, 1650, 7601, 217.93, 230.00, 73, 84, 32, 3250, 3, 16, Active, Not Active, Not Active
