timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/21 02:00:05.919, P2, 1695, 7601, 110.45, 230.00, 72, 4, 0, 10954, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:00:06.924, P2, 1695, 7601, 85.90, 230.00, 70, 4, 0, 10954, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:00:07.925, P2, 1695, 7601, 87.35, 230.00, 69, 14, 0, 10954, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:00:08.926, P2, 1695, 7601, 85.55, 230.00, 69, 10, 0, 10954, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:00:09.927, P2, 1695, 7601, 84.76, 230.00, 69, 9, 0, 10954, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:00:10.927, P2, 1695, 7601, 83.77, 230.00, 69, 4, 0, 10954, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:00:11.928, P2, 1845, 7601, 115.69, 230.00, 72, 25, 8, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:12.929, P2, 1560, 7601, 227.45, 230.00, 75, 100, 35, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:13.929, P2, 1545, 7601, 227.52, 230.00, 75, 100, 31, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:14.930, P2, 1875, 7601, 109.72, 230.00, 72, 12, 0, 10954, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:00:15.931, P2, 1860, 7601, 109.91, 230.00, 72, 15, 0, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:16.932, P2, 1800, 7601, 201.25, 230.00, 74, 71, 47, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:17.933, P2, 1635, 7601, 199.89, 230.00, 75, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:18.933, P2, 1635, 7601, 201.54, 230.00, 74, 69, 46, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:19.934, P2, 1770, 7601, 197.43, 230.00, 74, 68, 45, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:20.935, P2, 1635, 7601, 200.70, 230.00, 75, 71, 47, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:21.936, P2, 1635, 7601, 201.16, 230.00, 75, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:22.937, P2, 1710, 7601, 196.10, 230.00, 75, 69, 45, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:23.937, P2, 1800, 7601, 200.50, 230.00, 75, 72, 47, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:24.938, P2, 1650, 7601, 203.00, 230.00, 75, 71, 46, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:25.939, P2, 1725, 7601, 193.34, 230.00, 75, 67, 45, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:26.940, P2, 1665, 7601, 202.62, 230.00, 75, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:27.941, P2, 1635, 7601, 201.74, 230.00, 75, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:28.941, P2, 1740, 7601, 195.92, 230.00, 75, 69, 45, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:29.942, P2, 1725, 7601, 203.64, 230.00, 75, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:30.943, P2, 1635, 7601, 201.46, 230.00, 76, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:31.944, P2, 1740, 7601, 195.01, 230.00, 75, 67, 45, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:32.945, P2, 1635, 7601, 202.47, 230.00, 76, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:33.946, P2, 1620, 7601, 198.82, 230.00, 76, 71, 47, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:34.946, P2, 1725, 7601, 195.73, 230.00, 75, 67, 45, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:35.947, P2, 1680, 7601, 205.40, 230.00, 76, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:36.949, P2, 1635, 7601, 198.89, 230.00, 76, 71, 47, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:37.950, P2, 1800, 7601, 194.92, 230.00, 75, 69, 45, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:38.951, P2, 1650, 7601, 203.03, 230.00, 76, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:39.952, P2, 1620, 7601, 199.65, 230.00, 76, 71, 48, 10954, 3, 16, Active, Not Active, Not Active
2026/07/21 02:00:40.953, P2, 1545, 7601, 237.67, 230.00, 76, 87, 40, 10954, 3, 16, Active, Not Active, Not Active
