timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/21 02:57:22.033, P2, 1695, 7601, 104.30, 230.00, 65, 8, 0, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:23.037, P2, 1695, 7601, 81.25, 230.00, 64, 9, 0, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:24.038, P2, 1890, 7601, 211.49, 230.00, 69, 93, 51, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:25.039, P2, 1890, 7601, 212.01, 230.00, 69, 94, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:26.040, P2, 1890, 7601, 212.46, 230.00, 70, 92, 51, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:27.040, P2, 1875, 7601, 209.72, 230.00, 70, 90, 51, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:28.041, P2, 1875, 7601, 210.78, 230.00, 71, 91, 51, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:29.042, P2, 1875, 7601, 212.11, 230.00, 71, 91, 51, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:30.043, P2, 1875, 7601, 212.48, 230.00, 72, 92, 51, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:31.044, P2, 1875, 7601, 212.72, 230.00, 72, 92, 51, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:32.045, P2, 1875, 7601, 211.07, 230.00, 72, 92, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:33.046, P2, 1875, 7601, 202.06, 230.00, 72, 47, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:34.047, P2, 1875, 7601, 203.52, 230.00, 72, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:35.047, P2, 1875, 7601, 203.38, 230.00, 73, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:36.048, P2, 1875, 7601, 204.81, 230.00, 73, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:37.049, P2, 1875, 7601, 205.05, 230.00, 73, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:38.050, P2, 1845, 7601, 194.02, 230.00, 72, 56, 45, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:39.051, P2, 1875, 7601, 205.30, 230.00, 74, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:40.052, P2, 1875, 7601, 205.83, 230.00, 74, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:41.053, P2, 1875, 7601, 205.80, 230.00, 74, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:42.053, P2, 1875, 7601, 205.45, 230.00, 74, 47, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:43.054, P2, 1875, 7601, 205.36, 230.00, 74, 47, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:44.055, P2, 1875, 7601, 207.06, 230.00, 74, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:45.056, P2, 1875, 7601, 207.46, 230.00, 75, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:46.057, P2, 1875, 7601, 206.16, 230.00, 75, 47, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:47.057, P2, 1875, 7601, 207.49, 230.00, 75, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:48.058, P2, 1875, 7601, 205.97, 230.00, 75, 47, 48, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:49.059, P2, 1860, 7601, 204.24, 230.00, 75, 47, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:50.060, P2, 1860, 7601, 203.43, 230.00, 76, 47, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:51.061, P2, 1860, 7601, 205.10, 230.00, 76, 47, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:52.061, P2, 1860, 7601, 206.20, 230.00, 76, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:53.062, P2, 1860, 7601, 204.01, 230.00, 76, 46, 48, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:57:54.063, P2, 1860, 7601, 206.96, 230.00, 76, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:55.064, P2, 1860, 7601, 206.66, 230.00, 76, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:56.065, P2, 1860, 7601, 206.79, 230.00, 76, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:57.065, P2, 1860, 7601, 206.88, 230.00, 76, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:58.066, P2, 1860, 7601, 207.47, 230.00, 77, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:57:59.067, P2, 1860, 7601, 208.01, 230.00, 77, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:00.068, P2, 1830, 7601, 199.12, 230.00, 76, 59, 48, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:01.068, P2, 1860, 7601, 208.81, 230.00, 77, 48, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:02.069, P2, 1860, 7601, 207.65, 230.00, 77, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:03.070, P2, 1860, 7601, 207.01, 230.00, 77, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:04.071, P2, 1860, 7601, 207.51, 230.00, 77, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:05.072, P2, 1860, 7601, 209.38, 230.00, 77, 48, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:06.072, P2, 1860, 7601, 208.53, 230.00, 77, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:07.073, P2, 1860, 7601, 208.37, 230.00, 77, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:08.074, P2, 1860, 7601, 208.67, 230.00, 77, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:09.074, P2, 1860, 7601, 208.43, 230.00, 78, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:10.075, P2, 1860, 7601, 209.06, 230.00, 78, 48, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:11.076, P2, 1860, 7601, 209.93, 230.00, 78, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:12.077, P2, 1860, 7601, 209.58, 230.00, 78, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:13.078, P2, 1860, 7601, 208.50, 230.00, 78, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:14.078, P2, 1860, 7601, 207.29, 230.00, 78, 47, 48, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:15.079, P2, 1860, 7601, 209.13, 230.00, 78, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:16.080, P2, 1860, 7601, 208.98, 230.00, 78, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:17.080, P2, 1860, 7601, 208.71, 230.00, 78, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:18.081, P2, 1860, 7601, 209.89, 230.00, 78, 48, 50, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:19.083, P2, 1860, 7601, 210.18, 230.00, 78, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:20.084, P2, 1860, 7601, 209.22, 230.00, 78, 48, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:21.084, P2, 1860, 7601, 209.96, 230.00, 78, 49, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:22.085, P2, 1860, 7601, 173.01, 230.00, 78, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:23.086, P2, 1860, 7601, 208.65, 230.00, 78, 47, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:24.087, P2, 1860, 7601, 210.03, 230.00, 78, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:25.088, P2, 1860, 7601, 209.56, 230.00, 79, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:26.089, P2, 1860, 7601, 210.51, 230.00, 79, 48, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:27.090, P2, 1860, 7601, 211.22, 230.00, 79, 48, 49, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:28.091, P2, 1860, 7601, 210.34, 230.00, 79, 48, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:29.091, P2, 1860, 7601, 210.27, 230.00, 79, 48, 50, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:30.092, P2, 1860, 7601, 206.02, 230.00, 79, 46, 48, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:31.095, P2, 1860, 7601, 195.19, 230.00, 78, 41, 42, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:32.099, P2, 1860, 7601, 200.07, 230.00, 78, 43, 44, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:33.100, P2, 1860, 7601, 200.20, 230.00, 78, 43, 44, 21138, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:58:34.100, P2, 1860, 7601, 206.67, 230.00, 78, 46, 48, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:35.101, P2, 1860, 7601, 214.88, 230.00, 79, 90, 48, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:36.102, P2, 1860, 7601, 217.34, 230.00, 79, 89, 49, 21138, 3, 16, Active, Not Active, Not Active
2026/07/21 02:58:37.102, P2, 1860, 7601, 219.09, 230.00, 79, 91, 50, 21138, 3, 16, Active, Not Active, Not Active
