timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/21 02:32:22.431, P2, 1860, 7601, 115.03, 230.00, 76, 0, 0, 19156, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:32:23.436, P2, 1695, 7601, 109.47, 230.00, 74, 0, 0, 19156, 3, 16, Not Active, Not Active, Not Active
2026/07/21 02:32:24.437, P2, 1455, 7601, 210.51, 230.00, 78, 97, 75, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:25.437, P2, 1725, 7601, 219.29, 230.00, 78, 65, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:26.438, P2, 1740, 7601, 223.05, 230.00, 78, 65, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:27.439, P2, 1740, 7601, 214.75, 230.00, 79, 68, 66, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:28.440, P2, 1680, 7601, 217.48, 230.00, 79, 65, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:29.441, P2, 1725, 7601, 217.92, 230.00, 79, 65, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:30.442, P2, 1800, 7601, 215.23, 230.00, 79, 59, 56, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:31.443, P2, 1455, 7601, 231.26, 230.00, 79, 99, 48, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:32.444, P2, 1770, 7601, 219.49, 230.00, 78, 64, 62, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:33.445, P2, 1770, 7601, 223.22, 230.00, 79, 66, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:34.447, P2, 1785, 7601, 226.28, 230.00, 79, 68, 66, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:35.448, P2, 1665, 7601, 217.99, 230.00, 79, 65, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:36.449, P2, 1665, 7601, 217.18, 230.00, 79, 66, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:37.449, P2, 1665, 7601, 218.90, 230.00, 79, 66, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:38.450, P2, 1665, 7601, 219.72, 230.00, 79, 66, 63, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:39.451, P2, 1425, 7601, 218.79, 230.00, 78, 85, 60, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:40.452, P2, 1770, 7601, 222.22, 230.00, 79, 68, 66, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:41.453, P2, 1695, 7601, 212.75, 230.00, 79, 65, 62, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:42.454, P2, 1755, 7601, 221.21, 230.00, 79, 65, 62, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:43.455, P2, 1785, 7601, 222.47, 230.00, 79, 68, 66, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:44.456, P2, 1785, 7601, 223.88, 230.00, 79, 68, 66, 19156, 3, 16, Active, Not Active, Not Active
2026/07/21 02:32:45.457, P2, 1755, 7601, 218.58, 230.00, 79, 68, 66, 19156, 3, 16, Active, Not Active, Not Active
