timestamp, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw.instant [W], power.limit [W], temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.gpucurrent, pcie.link.width.current, clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/07/20 12:29:53.275, P2, 1830, 7601, 95.45, 230.00, 67, 0, 0, 14300, 3, 16, Not Active, Not Active, Not Active
2026/07/20 12:29:54.280, P2, 1695, 7601, 93.73, 230.00, 66, 0, 0, 14300, 3, 16, Not Active, Not Active, Not Active
2026/07/20 12:29:55.280, P2, 1560, 7601, 215.43, 230.00, 70, 85, 34, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:29:56.281, P2, 1560, 7601, 235.59, 230.00, 72, 99, 40, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:29:57.282, P2, 1485, 7601, 218.91, 230.00, 72, 99, 42, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:29:58.283, P2, 1530, 7601, 227.54, 230.00, 73, 99, 41, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:29:59.283, P2, 1500, 7601, 224.98, 230.00, 73, 99, 41, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:30:00.284, P2, 1500, 7601, 223.74, 230.00, 73, 92, 36, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:30:01.285, P2, 1860, 7601, 159.89, 230.00, 71, 37, 20, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:30:02.286, P2, 1770, 7601, 162.77, 230.00, 70, 41, 24, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:30:03.286, P2, 1755, 7601, 153.22, 230.00, 70, 41, 24, 14300, 3, 16, Active, Not Active, Not Active
2026/07/20 12:30:04.287, P2, 1755, 7601, 155.35, 230.00, 69, 37, 22, 14300, 3, 16, Not Active, Not Active, Not Active
